Wavelength,RI_Water,RI_Water_etching,RI_B,RI_B_etching,RI_C,RI_C_etching,RI_D,RI_D_etching,RI_E,RI_E_etching,RI_F,RI_F_etching
1.463063063,-8.700885883,-2.032459088,-9.015181485,-6.583043387,-8.891839219,-4.040178683,-8.031457139,-0.536177285,-7.642180967,-2.869210605,-7.949090696,-4.362760241
1.463663664,-8.543170843,-1.870750307,-8.945111664,-6.392731343,-8.975757055,-4.164494872,-8.156202553,-0.468353541,-7.67873601,-2.704955596,-7.834958429,-4.45152033
1.464264264,-8.394023263,-1.738411871,-8.855542917,-6.172042513,-9.022966902,-4.282750875,-8.27625881,-0.403131449,-7.729430523,-2.532082195,-7.749350693,-4.555604157
1.464864865,-8.238831656,-1.62210532,-8.742894938,-5.907631862,-9.042637726,-4.397849072,-8.399672724,-0.345539413,-7.797374698,-2.375738729,-7.681551264,-4.665327352
1.465465465,-8.081801691,-1.518250924,-8.611056458,-5.614894499,-9.033403341,-4.508123064,-8.523878706,-0.294847854,-7.880005914,-2.234304592,-7.632063605,-4.780520995
1.466066066,-7.927075332,-1.430132975,-8.465205721,-5.310687488,-8.994432522,-4.613319267,-8.644194386,-0.25017214,-7.975432831,-2.105298431,-7.599988658,-4.90392259
1.466666667,-7.778890737,-1.358144838,-8.310890347,-5.003038203,-8.92643124,-4.714611251,-8.755333366,-0.21173698,-8.082614178,-1.987220166,-7.586778206,-5.036301454
1.467267267,-7.639615117,-1.298070998,-8.152112188,-4.69259465,-8.831961875,-4.815997328,-8.853056402,-0.181581391,-8.198605798,-1.880790308,-7.591382634,-5.178178572
1.467867868,-7.512183913,-1.246090733,-7.993005335,-4.383008749,-8.715345046,-4.925514285,-8.932593638,-0.162782442,-8.320066066,-1.786332941,-7.612961255,-5.329530924
1.468468468,-7.398350987,-1.19913996,-7.839273307,-4.080010703,-8.578908601,-5.04683913,-8.989072071,-0.158021829,-8.443703145,-1.704902047,-7.651715149,-5.489826958
1.469069069,-7.299414153,-1.155939501,-7.693687649,-3.781278268,-8.430300787,-5.178346295,-9.019853607,-0.16773364,-8.565642159,-1.636400312,-7.706981351,-5.658289248
1.46966967,-7.216900252,-1.109534144,-7.557793983,-3.487288875,-8.272838705,-5.318272218,-9.021217393,-0.191654949,-8.68198665,-1.57908303,-7.777322435,-5.832534983
1.47027027,-7.149681663,-1.068074703,-7.435247603,-3.212087394,-8.111966229,-5.465743924,-8.993152472,-0.228441637,-8.786618828,-1.528784236,-7.862159286,-6.010861724
1.470870871,-7.098860159,-1.02948461,-7.327114726,-2.958169559,-7.952192619,-5.616297873,-8.935837806,-0.277565288,-8.875618752,-1.482857701,-7.958695356,-6.190489788
1.471471471,-7.062763956,-0.990463115,-7.234828269,-2.721259285,-7.796945192,-5.767050659,-8.850196704,-0.339146861,-8.944311818,-1.436891043,-8.066599291,-6.368181401
1.472072072,-7.039566442,-0.94634543,-7.148830952,-2.48883532,-7.630741274,-5.923437932,-8.726231404,-0.409043021,-8.991823355,-1.396668298,-8.190921248,-6.478437374
1.472672673,-7.033995429,-0.904950308,-7.091459195,-2.291806842,-7.497004409,-6.077318888,-8.593873705,-0.496179864,-9.005648033,-1.34963289,-8.312201083,-6.650176197
1.473273273,-7.038692759,-0.85810106,-7.049786134,-2.111259024,-7.377142282,-6.230585734,-8.445689435,-0.59873427,-8.989279468,-1.300500056,-8.434437727,-6.808749518
1.473873874,-7.053258143,-0.803695972,-7.023516214,-1.942969756,-7.271505557,-6.373641486,-8.289362333,-0.717480997,-8.943882405,-1.24986257,-8.554252038,-6.948459487
1.474474474,-7.074491917,-0.752256551,-7.011525743,-1.790246621,-7.182575589,-6.494553831,-8.127340102,-0.853242839,-8.869269627,-1.197941209,-8.667847118,-7.062122392
1.475075075,-7.100549203,-0.697926314,-7.011751687,-1.658802342,-7.109556656,-6.581540347,-7.964930587,-1.004185414,-8.769906342,-1.145030886,-8.768706656,-7.14312723
1.475675676,-7.12789444,-0.644671288,-7.02233807,-1.548186734,-7.053229777,-6.627048928,-7.80595743,-1.167599253,-8.647397911,-1.089766632,-8.8534932,-7.185616393
1.476276276,-7.154484312,-0.595350437,-7.042074659,-1.450690038,-7.013551382,-6.628498835,-7.65485065,-1.340170454,-8.507662202,-1.031503951,-8.917750594,-7.184477803
1.476876877,-7.177739986,-0.546319432,-7.066931062,-1.368082858,-6.989243197,-6.58667949,-7.513513297,-1.519942291,-8.35424525,-0.96825683,-8.957556965,-7.136601431
1.477477477,-7.194663682,-0.494694037,-7.095743024,-1.300391245,-6.979197252,-6.502227766,-7.385690233,-1.706298518,-8.193858517,-0.899424357,-8.970388088,-7.040533752
1.478078078,-7.203875071,-0.445805894,-7.12505037,-1.238263958,-6.981302677,-6.375967565,-7.272044741,-1.899503228,-8.030417987,-0.82597898,-8.953139856,-6.898328199
1.478678679,-7.203112305,-0.402889753,-7.15269599,-1.180177385,-6.994178817,-6.206260511,-7.174255926,-2.100205621,-7.867532708,-0.749798019,-8.907564492,-6.712288511
1.479279279,-7.191882199,-0.361136005,-7.17509979,-1.132001961,-7.015771797,-5.995492542,-7.093002589,-2.306181449,-7.710303447,-0.674310308,-8.833488099,-6.487842416
1.47987988,-7.168954327,-0.332107843,-7.191131148,-1.092939091,-7.043220881,-5.748069552,-7.02842494,-2.515389713,-7.562394621,-0.60220239,-8.733317988,-6.231555415
1.48048048,-7.128146147,-0.313140636,-7.198392587,-1.057076018,-7.079033498,-5.463792909,-6.976441438,-2.709721604,-7.411422023,-0.545344965,-8.601576706,-6.048802357
1.481081081,-7.080951178,-0.302887598,-7.192020503,-1.02606221,-7.110113127,-5.168042745,-6.946340552,-2.913516713,-7.289482798,-0.482761791,-8.460153439,-5.749450066
1.481681682,-7.024150377,-0.30171008,-7.174558439,-0.994917103,-7.138844652,-4.868077202,-6.931590353,-3.108849018,-7.183140674,-0.426388357,-8.30605948,-5.438068967
1.482282282,-6.959953798,-0.311800978,-7.14559786,-0.964698311,-7.162400124,-4.569518662,-6.930340855,-3.293349323,-7.092491243,-0.375917861,-8.144007205,-5.121486973
1.482882883,-6.88932545,-0.3319627,-7.104551403,-0.928083821,-7.178528181,-4.275060231,-6.940817765,-3.466764327,-7.01908889,-0.330973777,-7.979166282,-4.803976216
1.483483483,-6.814965738,-0.361769246,-7.053280836,-0.883701067,-7.184599258,-3.983885492,-6.960709343,-3.630812647,-6.962783967,-0.29181605,-7.815641503,-4.491842273
1.484084084,-6.738166134,-0.413149377,-6.992511955,-0.841760127,-7.17953897,-3.697458824,-6.988321521,-3.787874333,-6.922823682,-0.25942179,-7.65712645,-4.188276856
1.484684685,-6.662101205,-0.479749359,-6.924693405,-0.80151913,-7.162882255,-3.41857615,-7.020415237,-3.937410339,-6.898177402,-0.235093425,-7.507501706,-3.897044345
1.485285285,-6.587522526,-0.56065674,-6.850902999,-0.757817233,-7.133402985,-3.15092142,-7.054929788,-4.080186465,-6.889413461,-0.220914078,-7.369281046,-3.619306345
1.485885886,-6.516818444,-0.660090416,-6.774880555,-0.713554765,-7.092383777,-2.898900585,-7.087227587,-4.210719072,-6.892537684,-0.21838144,-7.244765868,-3.357176689
1.486486486,-6.4508928,-0.774304889,-6.697342493,-0.668434706,-7.040729921,-2.664186121,-7.116652114,-4.329020228,-6.907748502,-0.22892787,-7.134812092,-3.111365307
1.487087087,-6.390162508,-0.899150864,-6.62034582,-0.620565667,-6.979283372,-2.448944014,-7.139590007,-4.4346897,-6.931771532,-0.25301825,-7.041073723,-2.883181534
1.487687688,-6.336037816,-1.039163468,-6.546047551,-0.569417614,-6.911005479,-2.251697926,-7.153710632,-4.530508188,-6.962054273,-0.29047554,-6.963967878,-2.671134618
1.488288288,-6.288431231,-1.200418437,-6.476267344,-0.517126315,-6.836629006,-2.071075308,-7.15771162,-4.620567136,-6.996782954,-0.340143641,-6.904802453,-2.476305895
1.488888889,-6.241531477,-1.391159435,-6.402636717,-0.468659557,-6.748257843,-1.899899464,-7.147996753,-4.704358507,-7.03652007,-0.390172519,-6.858860986,-2.355434718
1.489489489,-6.207418735,-1.580176359,-6.344968603,-0.432183983,-6.669531819,-1.7474281,-7.126399101,-4.793787426,-7.069510297,-0.460549352,-6.832803018,-2.186343143
1.49009009,-6.178555124,-1.786421495,-6.293306026,-0.398122681,-6.591606863,-1.608055792,-7.091798301,-4.885189359,-7.098934848,-0.541183545,-6.8222541,-2.033604716
1.490690691,-6.154755241,-1.997355821,-6.249382852,-0.369354184,-6.517061835,-1.486175675,-7.04515713,-4.978207094,-7.120498317,-0.633407913,-6.82524719,-1.895290341
1.491291291,-6.134435836,-2.21132904,-6.211735494,-0.349814432,-6.447356589,-1.382558454,-6.988954094,-5.070761537,-7.132879947,-0.73865476,-6.839990708,-1.772190765
1.491891892,-6.116059923,-2.431455517,-6.179902025,-0.33422993,-6.3823329,-1.296167543,-6.922969215,-5.162708721,-7.132918016,-0.858961376,-6.86481893,-1.662132108
1.492492492,-6.099185448,-2.657653271,-6.153272145,-0.324314963,-6.323988485,-1.223996692,-6.850805118,-5.252800073,-7.121826824,-0.995061181,-6.896258441,-1.565411415
1.493093093,-6.08226514,-2.882109602,-6.131358451,-0.32540147,-6.272301784,-1.162069977,-6.773449867,-5.345036835,-7.097963945,-1.146812189,-6.932545859,-1.479915801
1.493693694,-6.063993982,-3.109577426,-6.112573426,-0.341035079,-6.227463349,-1.108183762,-6.694062244,-5.442932909,-7.060457163,-1.312303815,-6.97121133,-1.403854273
1.494294294,-6.043614835,-3.337553766,-6.095273606,-0.372956927,-6.189219321,-1.060435116,-6.614540242,-5.548910932,-7.01215725,-1.489223159,-7.008479255,-1.336853299
1.494894895,-6.020792652,-3.551168398,-6.079609103,-0.415751196,-6.157776168,-1.020313149,-6.536248476,-5.662296152,-6.953220395,-1.674999301,-7.042211892,-1.27788064
1.495495495,-5.99430197,-3.751797116,-6.063586419,-0.470454245,-6.131172478,-0.98620659,-6.461588207,-5.778987396,-6.885407738,-1.867635817,-7.068816321,-1.225622273
1.496096096,-5.963717183,-3.938836579,-6.045274848,-0.542082366,-6.109467206,-0.957438841,-6.391701122,-5.892787823,-6.811576026,-2.066154548,-7.087179206,-1.179942806
1.496696697,-5.929137458,-4.110439256,-6.024859934,-0.624780126,-6.091257649,-0.934439233,-6.327937595,-5.997070758,-6.732691302,-2.269584857,-7.094277381,-1.14019891
1.497297297,-5.98415114,-4.397132365,-6.098526787,-0.736623974,-6.171748802,-0.936136958,-6.362344982,-6.274498717,-6.753285131,-2.493091185,-7.212152678,-1.135278117
1.497897898,-5.842478813,-4.427530027,-5.969633916,-0.837470143,-6.057696389,-0.894615201,-6.214406579,-6.155108957,-6.563572028,-2.655645177,-7.069269111,-1.081408203
1.498498498,-5.797506249,-4.558429069,-5.937820465,-0.970263942,-6.042245511,-0.870224648,-6.172014503,-6.21015911,-6.48553401,-2.868020269,-7.036955151,-1.054583002
1.499099099,-5.750383222,-4.670143439,-5.901671695,-1.120842101,-6.025191074,-0.840639515,-6.136625498,-6.244296969,-6.410627648,-3.081878042,-6.992680415,-1.029739964
1.4996997,-5.702108636,-4.76437215,-5.862264296,-1.285809592,-6.005499966,-0.807396979,-6.107239181,-6.254624776,-6.341966243,-3.293213447,-6.936991279,-1.005221075
1.5003003,-5.653806665,-4.839571066,-5.819049234,-1.461252064,-5.982729175,-0.771719544,-6.083066588,-6.235598022,-6.27896128,-3.497412229,-6.871530244,-0.980223361
1.500900901,-5.605380076,-4.901819826,-5.773197992,-1.649740125,-5.956202824,-0.735505832,-6.063181615,-6.179362525,-6.222790857,-3.688677648,-6.798328059,-0.953905809
1.501501502,-5.558330291,-4.960652111,-5.725984423,-1.850125448,-5.925227922,-0.700870396,-6.046655857,-6.081252009,-6.173967513,-3.865516754,-6.720299574,-0.926703817
1.502102102,-5.513080916,-5.012877583,-5.677084086,-2.054220359,-5.890502592,-0.665953524,-6.031996193,-5.938682863,-6.132338656,-4.024514283,-6.63876427,-0.898312404
1.502702703,-5.469751011,-5.059337976,-5.628491963,-2.266919969,-5.851356832,-0.62667323,-6.018482852,-5.756175963,-6.09733923,-4.167682562,-6.556427886,-0.868739931
1.503303303,-5.429032081,-5.107208808,-5.580232995,-2.495025056,-5.808969545,-0.583706736,-6.00362978,-5.542692844,-6.06927607,-4.298023909,-6.475228793,-0.83772678
1.503903904,-5.391102657,-5.149408618,-5.533145864,-2.728144262,-5.763628031,-0.541441703,-5.98748327,-5.305807849,-6.045528854,-4.418171441,-6.39698824,-0.804443814
1.504504505,-5.355756423,-5.180159617,-5.488359699,-2.957523947,-5.716676747,-0.501136455,-5.9688514,-5.053669298,-6.026803598,-4.530258992,-6.323923608,-0.768649276
1.505105105,-5.322623487,-5.215017293,-5.445640773,-3.181044682,-5.667969745,-0.462550173,-5.947041516,-4.789577926,-6.011332743,-4.633329385,-6.256458307,-0.729757215
1.505705706,-5.292187041,-5.260576969,-5.405538047,-3.398250577,-5.619454879,-0.429585205,-5.92076211,-4.517199998,-5.997446157,-4.726453788,-6.195590588,-0.68802579
1.506306306,-5.259516205,-5.310190802,-5.362950203,-3.622125782,-5.563956924,-0.405693235,-5.886333777,-4.258380007,-5.983239691,-4.797299469,-6.138173682,-0.658772621
1.506906907,-5.232233286,-5.354976331,-5.328751442,-3.820870998,-5.516930171,-0.390247,-5.851534552,-3.978472209,-5.969637136,-4.873623913,-6.092193848,-0.616015763
1.507507508,-5.20526468,-5.402108327,-5.297153254,-4.002109269,-5.471800231,-0.379544478,-5.812489425,-3.698217464,-5.953902865,-4.939773919,-6.053933131,-0.572917323
1.508108108,-5.178966722,-5.441175302,-5.267372258,-4.176137317,-5.42892978,-0.37475391,-5.77020127,-3.423206896,-5.935981804,-5.000323488,-6.022032877,-0.530483253
1.508708709,-5.152582533,-5.465114351,-5.239539329,-4.343235971,-5.388414188,-0.377923656,-5.72473181,-3.159250052,-5.914522801,-5.05789204,-5.996524576,-0.489928544
1.509309309,-5.124767074,-5.477031182,-5.212586044,-4.484802407,-5.351358115,-0.388826406,-5.677485606,-2.910813684,-5.88851436,-5.116746639,-5.976177452,-0.452577427
1.50990991,-5.096411626,-5.472024063,-5.186643099,-4.598674089,-5.316133893,-0.409537877,-5.62878198,-2.679135178,-5.858847517,-5.179468307,-5.960041954,-0.41964813
1.510510511,-5.066214487,-5.450233833,-5.160318444,-4.696942881,-5.284121691,-0.445726861,-5.580356098,-2.464004488,-5.8243325,-5.247979877,-5.946350028,-0.392737916
1.511111111,-5.034698384,-5.415273134,-5.133775821,-4.78300763,-5.253860497,-0.499678427,-5.531797962,-2.261908518,-5.786570905,-5.321261197,-5.935051786,-0.373601213
1.511711712,-5.001638522,-5.353090654,-5.106887363,-4.857039186,-5.226273703,-0.566841086,-5.484234889,-2.072952482,-5.744531607,-5.397863531,-5.923302136,-0.363093082
1.512312312,-4.967067916,-5.249987143,-5.078323318,-4.918090808,-5.199497381,-0.643184786,-5.439064465,-1.896495758,-5.69966822,-5.474043465,-5.910684878,-0.362773535
1.512912913,-4.931561342,-5.113843776,-5.048679128,-4.969971527,-5.173126406,-0.732429667,-5.395991933,-1.73213312,-5.652648808,-5.547112406,-5.896441625,-0.372433636
1.513513514,-4.894610492,-4.955527346,-5.016940407,-5.021036883,-5.148043963,-0.835508574,-5.355417748,-1.583023167,-5.60383939,-5.615441593,-5.87936326,-0.392795092
1.514114114,-4.857007087,-4.771856962,-4.983679028,-5.061678934,-5.121893877,-0.951005072,-5.317655847,-1.448098321,-5.555342681,-5.678568524,-5.858413584,-0.424128177
1.514714715,-4.814257201,-4.54233731,-4.944388603,-5.088251118,-5.092161942,-1.084267235,-5.278767449,-1.337640506,-5.501741387,-5.729351083,-5.831368948,-0.452332175
1.515315315,-4.77694459,-4.325302231,-4.908439498,-5.104565571,-5.06413368,-1.232575687,-5.246574508,-1.234224206,-5.454308195,-5.783518499,-5.801275258,-0.502684141
1.515915916,-4.740213384,-4.088245643,-4.871586142,-5.129541183,-5.03493463,-1.399075112,-5.217065094,-1.146601128,-5.408722403,-5.832539823,-5.767115334,-0.56472195
1.516516517,-4.704745588,-3.834349058,-4.834458267,-5.163449599,-5.004498364,-1.578802457,-5.189530101,-1.072793605,-5.365640331,-5.874949693,-5.729264559,-0.638430966
1.517117117,-4.670856699,-3.577098413,-4.797072961,-5.197975045,-4.972059519,-1.768258705,-5.163560887,-1.007370425,-5.325047596,-5.905800828,-5.687139922,-0.72492031
1.517717718,-4.63812199,-3.31701193,-4.760108076,-5.22827625,-4.938381597,-1.970287834,-5.138226979,-0.949150644,-5.286914783,-5.91973811,-5.64261396,-0.824444648
1.518318318,-4.606918249,-3.058672275,-4.723656135,-5.256342998,-4.903617675,-2.180467577,-5.113368548,-0.89858715,-5.252172062,-5.909089606,-5.595319135,-0.93787156
1.518918919,-4.577621047,-2.813146425,-4.688341215,-5.28655073,-4.867178711,-2.393816813,-5.088257793,-0.857317251,-5.220028267,-5.868562651,-5.546784014,-1.064141742
1.51951952,-4.549908763,-2.579698922,-4.654706749,-5.310960431,-4.830540919,-2.611132807,-5.062775394,-0.826318136,-5.190005572,-5.796184847,-5.498219726,-1.203417256
1.52012012,-4.523556929,-2.352666765,-4.622224526,-5.321345739,-4.793135128,-2.838291293,-5.036181664,-0.80475664,-5.16254287,-5.691000266,-5.449370533,-1.354343809
1.520720721,-4.498255686,-2.136147305,-4.591503945,-5.327073447,-4.75656739,-3.070968909,-5.007982508,-0.790178889,-5.136609249,-5.557711795,-5.401908037,-1.516703354
1.521321321,-4.474217423,-1.932553351,-4.562369968,-5.334259436,-4.720044315,-3.30144038,-4.978441309,-0.780487504,-5.111361851,-5.398394391,-5.35602305,-1.689091532
1.521921922,-4.451112553,-1.736159257,-4.534794866,-5.328694631,-4.684388016,-3.523785152,-4.947635255,-0.774005536,-5.087015283,-5.218410311,-5.31261956,-1.871367907
1.522522523,-4.427791598,-1.551529659,-4.50882977,-5.295138185,-4.65016136,-3.734634448,-4.915286273,-0.768638896,-5.062531324,-5.01955896,-5.271852102,-2.062408259
1.523123123,-4.401406518,-1.377027734,-4.480489647,-5.227432727,-4.612720286,-3.933817464,-4.876846848,-0.760852491,-5.035397515,-4.835473341,-5.230968343,-2.188646378
1.523723724,-4.378464224,-1.235640277,-4.456605134,-5.132442247,-4.581908322,-4.110148557,-4.841586725,-0.750991017,-5.009674048,-4.604229755,-5.19621686,-2.393363774
1.524324324,-4.35496499,-1.105417581,-4.433705993,-5.016613764,-4.552674546,-4.272550995,-4.805714809,-0.737329309,-4.982742584,-4.359556496,-5.163674792,-2.604826744
1.524924925,-4.330889617,-0.993689875,-4.410929934,-4.88306165,-4.524864734,-4.425896881,-4.769217427,-0.721914852,-4.954310425,-4.102646481,-5.134105296,-2.81880764
1.525525526,-4.306018734,-0.897163615,-4.388387148,-4.724055125,-4.498901536,-4.564970493,-4.732600902,-0.707182429,-4.92420615,-3.837807451,-5.106680328,-3.035961174
1.526126126,-4.280998629,-0.806616795,-4.365672049,-4.538389255,-4.473575052,-4.683519811,-4.696265872,-0.693405161,-4.892963439,-3.57158567,-5.081317064,-3.252632543
1.526726727,-4.254920224,-0.730178784,-4.342662173,-4.335865141,-4.45002176,-4.777952645,-4.66112026,-0.67809264,-4.859985087,-3.308731144,-5.057200141,-3.468674652
1.527327327,-4.228855808,-0.67385384,-4.318703982,-4.118037888,-4.426835601,-4.853424002,-4.626679018,-0.658318038,-4.825292143,-3.05526918,-5.033690407,-3.682165166
1.527927928,-4.202480474,-0.629290712,-4.294420422,-3.884370953,-4.404361088,-4.912158468,-4.593885801,-0.633088497,-4.790027459,-2.813455428,-5.010646046,-3.890885722
1.528528529,-4.176320125,-0.593610866,-4.269326471,-3.636256378,-4.382251735,-4.955107112,-4.562660364,-0.604106754,-4.754062577,-2.5844924,-4.98685657,-4.092925268
1.529129129,-4.150116454,-0.574839249,-4.244155005,-3.383062745,-4.360464991,-4.989033239,-4.532893941,-0.574398146,-4.718453629,-2.370535448,-4.962966231,-4.285749956
1.52972973,-4.124683383,-0.564178479,-4.218563493,-3.136916424,-4.337698614,-5.019243907,-4.504783485,-0.545913872,-4.682247928,-2.169050121,-4.937552937,-4.465638063
1.53033033,-4.100258086,-0.552063373,-4.192293455,-2.901253035,-4.315232883,-5.044209117,-4.478442249,-0.520244791,-4.647191559,-1.980241682,-4.911068709,-4.629078629
1.530930931,-4.076498226,-0.548548405,-4.166451496,-2.67144795,-4.291225995,-5.063559069,-4.453301075,-0.498698816,-4.612714002,-1.803656291,-4.882560085,-4.774371708
1.531531532,-4.05093716,-0.55227638,-4.13679524,-2.428981937,-4.263950007,-5.077475176,-4.426754314,-0.485206696,-4.576023828,-1.667609097,-4.850373002,-4.857948904
1.532132132,-4.030212561,-0.557413034,-4.111609525,-2.206058378,-4.239332103,-5.086272646,-4.404457078,-0.475565406,-4.544291601,-1.514044504,-4.818923828,-4.970528373
1.532732733,-4.011367807,-0.569372624,-4.08786351,-1.99017774,-4.214359339,-5.091482971,-4.382326286,-0.472680833,-4.514712458,-1.373510279,-4.786229014,-5.064621027
1.533333333,-3.994002558,-0.58419603,-4.064572951,-1.791387622,-4.188848765,-5.094234144,-4.360771196,-0.475863347,-4.486433949,-1.247164761,-4.752209739,-5.139165216
1.533933934,-3.977940522,-0.594647355,-4.04259994,-1.612499316,-4.16340351,-5.099530378,-4.339661875,-0.484593782,-4.459462011,-1.135857808,-4.717391567,-5.196543494
1.534534535,-3.963740325,-0.601999268,-4.022348998,-1.45076208,-4.138319017,-5.110931801,-4.318432193,-0.499622664,-4.434899191,-1.039892285,-4.682095056,-5.239292435
1.535135135,-3.950506024,-0.606367197,-4.003549414,-1.300440488,-4.113002491,-5.126408145,-4.296682987,-0.524525126,-4.410747586,-0.958433066,-4.646656753,-5.268811862
1.535735736,-3.938315607,-0.606247634,-3.986052888,-1.16025932,-4.088977687,-5.140264672,-4.274330434,-0.56241358,-4.388225166,-0.890615646,-4.611729631,-5.287794744
1.536336336,-3.9273058,-0.604527961,-3.970222609,-1.033918028,-4.065451058,-5.146817253,-4.251651027,-0.614808553,-4.366754285,-0.833800516,-4.577860368,-5.297854241
1.536936937,-3.917585885,-0.605040088,-3.955996151,-0.923603627,-4.043343182,-5.141769056,-4.228282541,-0.680727821,-4.345586243,-0.785914703,-4.544693163,-5.301117572
1.537537538,-3.908045673,-0.606290322,-3.943139975,-0.827239491,-4.022200207,-5.123391105,-4.204412408,-0.759322394,-4.325162961,-0.745274756,-4.512614229,-5.299359805
1.538138138,-3.898934008,-0.604312558,-3.931356755,-0.744912817,-4.002831438,-5.096303114,-4.180219438,-0.847899176,-4.304544995,-0.711206703,-4.482200216,-5.295931988
1.538738739,-3.890259763,-0.600192409,-3.920872987,-0.675642371,-3.984883212,-5.062834593,-4.155895985,-0.947407031,-4.283819499,-0.682795083,-4.453981359,-5.292715328
1.539339339,-3.881902017,-0.599016256,-3.911102359,-0.619141517,-3.968680399,-5.021229542,-4.1309218,-1.057829944,-4.262656496,-0.661325687,-4.426581294,-5.292293065
1.53993994,-3.872417821,-0.595902647,-3.900695991,-0.577859629,-3.951972968,-4.95765652,-4.103756568,-1.17116689,-4.239077357,-0.649576225,-4.399578529,-5.296795933
1.540540541,-3.864537712,-0.591701911,-3.892136703,-0.545329666,-3.938694898,-4.875314962,-4.07998672,-1.305082543,-4.216642768,-0.639995076,-4.375786438,-5.299448617
1.541141141,-3.856564024,-0.600361208,-3.883899083,-0.522525877,-3.926937643,-4.76421681,-4.057059454,-1.452962806,-4.194156728,-0.637000821,-4.353542199,-5.305953311
1.541741742,-3.849230356,-0.619657952,-3.876276279,-0.509509604,-3.916158809,-4.625118535,-4.034775803,-1.616314146,-4.171072408,-0.640473166,-4.332341668,-5.315943409
1.542342342,-3.842438653,-0.638306115,-3.868325187,-0.505763926,-3.906716027,-4.462182227,-4.014057742,-1.795233889,-4.147395115,-0.648058298,-4.311985522,-5.32795217
1.542942943,-3.836204255,-0.668232153,-3.860752352,-0.508491413,-3.897717563,-4.28301037,-3.994419877,-1.987531575,-4.12395694,-0.657513676,-4.292402048,-5.340179526
1.543543544,-3.831400088,-0.708132173,-3.853697481,-0.515817374,-3.889468985,-4.093656686,-3.976160803,-2.190905188,-4.099907754,-0.665765624,-4.273458664,-5.350090692
1.544144144,-3.827329982,-0.75024822,-3.846632629,-0.528325776,-3.881927443,-3.894699737,-3.959643967,-2.40023693,-4.07686346,-0.671320366,-4.254092556,-5.355321219
1.544744745,-3.824523755,-0.802285486,-3.840382745,-0.543374583,-3.874606802,-3.683864267,-3.944791368,-2.614086224,-4.05419809,-0.673426644,-4.234924457,-5.352415709
1.545345345,-3.823263554,-0.873490906,-3.834635697,-0.557571109,-3.867517354,-3.459223086,-3.931376164,-2.831340937,-4.031818795,-0.67227988,-4.215371771,-5.339898513
1.545945946,-3.824266937,-0.959551076,-3.829586416,-0.570117515,-3.860791323,-3.224414989,-3.919509019,-3.051499315,-4.010919277,-0.668743909,-4.195170283,-5.315082137
1.546546547,-3.827061167,-1.053850795,-3.826132263,-0.582027737,-3.853802367,-2.986697546,-3.908908001,-3.275830634,-3.990995688,-0.663850022,-4.174600591,-5.275254829
1.547147147,-3.831984037,-1.16863457,-3.823782925,-0.59346997,-3.847516624,-2.752069173,-3.89953143,-3.501309815,-3.97282812,-0.658352706,-4.153272771,-5.219525603
1.547747748,-3.819725273,-1.270118161,-3.79817305,-0.589593553,-3.808980049,-2.468489123,-3.848689299,-3.626285013,-3.907421875,-0.635360115,-4.073446712,-4.981716533
1.548348348,-3.849962566,-1.443176692,-3.824337941,-0.610368539,-3.835830656,-2.303888633,-3.882996677,-3.923933299,-3.938919022,-0.64602688,-4.108420895,-5.08683972
1.548948949,-3.861951547,-1.594197883,-3.827638982,-0.618526603,-3.831344102,-2.100536556,-3.876142522,-4.129304486,-3.925429548,-0.639084669,-4.086307604,-4.983725242
1.54954955,-3.876187107,-1.762845208,-3.832854554,-0.623885498,-3.827940932,-1.90764055,-3.869962195,-4.315699225,-3.913174945,-0.631935014,-4.064098642,-4.860016234
1.55015015,-3.895230222,-1.975554325,-3.841865292,-0.626270915,-3.82523759,-1.691914987,-3.863013205,-4.504189412,-3.901462951,-0.62247565,-4.038409259,-4.691950001
1.550750751,-3.91391322,-2.177251677,-3.85199857,-0.624280166,-3.824139793,-1.515280519,-3.857952968,-4.641610539,-3.892372784,-0.612952823,-4.017561663,-4.530017427
1.551351351,-3.934635589,-2.391235147,-3.864266475,-0.62035352,-3.825048196,-1.348962122,-3.852290682,-4.757133045,-3.884626044,-0.602931053,-3.99698619,-4.352548623
1.551951952,-3.956918988,-2.61426392,-3.87874824,-0.621788931,-3.827769962,-1.197524003,-3.847494863,-4.854801394,-3.877817688,-0.593902032,-3.977533151,-4.164513456
1.552552553,-3.981434764,-2.836848185,-3.895559946,-0.631321614,-3.832249588,-1.06294709,-3.842784106,-4.93599874,-3.87186458,-0.588932323,-3.959559736,-3.967694625
1.553153153,-4.007233249,-3.066201194,-3.914499286,-0.643437674,-3.838959088,-0.945896006,-3.838802357,-4.999562572,-3.86639565,-0.590897121,-3.942945971,-3.763829594
1.553753754,-4.034816547,-3.300277486,-3.93531104,-0.657514915,-3.848185044,-0.845796264,-3.834989654,-5.044490431,-3.861735123,-0.601916012,-3.927690728,-3.555404725
1.554354354,-4.063805389,-3.526362834,-3.958558643,-0.678262576,-3.859436561,-0.758710197,-3.832363376,-5.068866812,-3.857502513,-0.623866076,-3.914176736,-3.342898905
1.554954955,-4.094787423,-3.759007449,-3.982872383,-0.705149551,-3.873086803,-0.681150844,-3.830461996,-5.074052399,-3.853433466,-0.656327164,-3.902284683,-3.128181202
